Latitude,Longitude,Price,Rooms,Bathrooms,Surface,Floor,Elevator,Air_Conditioner,Heater,Parking,Balcony,Terrace,Swimming_Pool,log_price,log_surface
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.388268,-3.7433171,198000,3,2,75,8,0,0,1,0,0,1,0,12.196022309676673,4.31748811353631
40.421806,-3.6867502,3850000,4,4,269,6,1,0,0,0,0,0,0,15.163583706263967,5.594711379601839
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
40.411144,-3.7042475,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.42901,-3.6248608,115000,2,1,55,6,1,0,1,0,0,1,0,11.652687407345388,4.007333185232471
40.393394,-3.6565673,185000,2,1,69,0,1,0,0,0,0,0,0,12.128111104060462,4.23410650459726
40.417118,-3.6747315,800000,3,2,120,0,1,1,0,0,0,0,0,13.592367006650065,4.787491742782046
40.406513,-3.7019124,149000,1,1,57,0,0,0,0,0,0,0,0,11.911701584927597,4.04305126783455
40.424587,-3.699392,179500,1,1,37,0,0,0,0,0,0,0,0,12.097930486910471,3.6109179126442243
40.388348,-3.6913443,585000,4,2,148,8,1,0,0,0,1,1,0,13.279367126213993,4.997212273764115
40.518723,-3.7765486,231000,2,1,66,0,1,0,1,0,0,0,0,12.35017298950393,4.189654742026425
40.47742,-3.7129996,212000,2,1,53,0,1,0,0,0,0,1,0,12.26434155365415,3.970291913552122
40.436337,-3.686432,1290000,7,7,145,0,1,1,1,0,0,0,0,14.070152776337855,4.976733742420574
40.428036,-3.6751869,399900,2,1,65,10,1,0,0,0,0,0,0,12.89896979483491,4.174387269895637
40.425182,-3.7061105,658000,2,2,128,9,1,1,0,0,0,0,0,13.396960210307455,4.852030263919617
40.37554,-3.7440164,115000,2,1,63,8,1,0,0,0,0,0,0,11.652687407345388,4.143134726391533
40.382534,-3.7727528,164500,2,1,60,7,1,0,0,0,0,0,0,12.010665849187564,4.0943445622221
40.404716,-3.7315295,174900,3,2,73,0,0,1,1,0,0,1,0,12.071969661006694,4.290459441148391
40.472767,-3.577098,196500,0,1,38,7,1,0,1,0,0,1,1,12.188417710291453,3.6375861597263857
40.379955,-3.7309446,129900,2,1,63,6,0,0,1,0,0,0,0,11.77452020265869,4.143134726391533
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.388268,-3.7433171,198000,3,2,75,8,0,0,1,0,0,1,0,12.196022309676673,4.31748811353631
40.421806,-3.6867502,3850000,4,4,269,6,1,0,0,0,0,0,0,15.163583706263967,5.594711379601839
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
40.411144,-3.7042475,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.42901,-3.6248608,115000,2,1,55,6,1,0,1,0,0,1,0,11.652687407345388,4.007333185232471
40.393394,-3.6565673,185000,2,1,69,0,1,0,0,0,0,0,0,12.128111104060462,4.23410650459726
40.417118,-3.6747315,800000,3,2,120,0,1,1,0,0,0,0,0,13.592367006650065,4.787491742782046
40.406513,-3.7019124,149000,1,1,57,0,0,0,0,0,0,0,0,11.911701584927597,4.04305126783455
40.424587,-3.699392,179500,1,1,37,0,0,0,0,0,0,0,0,12.097930486910471,3.6109179126442243
40.388348,-3.6913443,585000,4,2,148,8,1,0,0,0,1,1,0,13.279367126213993,4.997212273764115
40.518723,-3.7765486,231000,2,1,66,0,1,0,1,0,0,0,0,12.35017298950393,4.189654742026425
40.47742,-3.7129996,212000,2,1,53,0,1,0,0,0,0,1,0,12.26434155365415,3.970291913552122
40.436337,-3.686432,1290000,7,7,145,0,1,1,1,0,0,0,0,14.070152776337855,4.976733742420574
40.428036,-3.6751869,399900,2,1,65,10,1,0,0,0,0,0,0,12.89896979483491,4.174387269895637
40.425182,-3.7061105,658000,2,2,128,9,1,1,0,0,0,0,0,13.396960210307455,4.852030263919617
40.37554,-3.7440164,115000,2,1,63,8,1,0,0,0,0,0,0,11.652687407345388,4.143134726391533
40.382534,-3.7727528,164500,2,1,60,7,1,0,0,0,0,0,0,12.010665849187564,4.0943445622221
40.404716,-3.7315295,174900,3,2,73,0,0,1,1,0,0,1,0,12.071969661006694,4.290459441148391
40.472767,-3.577098,196500,0,1,38,7,1,0,1,0,0,1,1,12.188417710291453,3.6375861597263857
40.379955,-3.7309446,129900,2,1,63,6,0,0,1,0,0,0,0,11.77452020265869,4.143134726391533
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.388268,-3.7433171,198000,3,2,75,8,0,0,1,0,0,1,0,12.196022309676673,4.31748811353631
40.421806,-3.6867502,3850000,4,4,269,6,1,0,0,0,0,0,0,15.163583706263967,5.594711379601839
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
40.411144,-3.7042475,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.42901,-3.6248608,115000,2,1,55,6,1,0,1,0,0,1,0,11.652687407345388,4.007333185232471
40.393394,-3.6565673,185000,2,1,69,0,1,0,0,0,0,0,0,12.128111104060462,4.23410650459726
40.417118,-3.6747315,800000,3,2,120,0,1,1,0,0,0,0,0,13.592367006650065,4.787491742782046
40.406513,-3.7019124,149000,1,1,57,0,0,0,0,0,0,0,0,11.911701584927597,4.04305126783455
40.424587,-3.699392,179500,1,1,37,0,0,0,0,0,0,0,0,12.097930486910471,3.6109179126442243
40.388348,-3.6913443,585000,4,2,148,8,1,0,0,0,1,1,0,13.279367126213993,4.997212273764115
40.518723,-3.7765486,231000,2,1,66,0,1,0,1,0,0,0,0,12.35017298950393,4.189654742026425
40.47742,-3.7129996,212000,2,1,53,0,1,0,0,0,0,1,0,12.26434155365415,3.970291913552122
40.436337,-3.686432,1290000,7,7,145,0,1,1,1,0,0,0,0,14.070152776337855,4.976733742420574
40.428036,-3.6751869,399900,2,1,65,10,1,0,0,0,0,0,0,12.89896979483491,4.174387269895637
40.425182,-3.7061105,658000,2,2,128,9,1,1,0,0,0,0,0,13.396960210307455,4.852030263919617
40.37554,-3.7440164,115000,2,1,63,8,1,0,0,0,0,0,0,11.652687407345388,4.143134726391533
40.382534,-3.7727528,164500,2,1,60,7,1,0,0,0,0,0,0,12.010665849187564,4.0943445622221
40.404716,-3.7315295,174900,3,2,73,0,0,1,1,0,0,1,0,12.071969661006694,4.290459441148391
40.472767,-3.577098,196500,0,1,38,7,1,0,1,0,0,1,1,12.188417710291453,3.6375861597263857
40.379955,-3.7309446,129900,2,1,63,6,0,0,1,0,0,0,0,11.77452020265869,4.143134726391533
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.421806,-3.6867502,3850000,4,4,269,6,1,0,0,0,0,0,0,15.163583706263967,5.594711379601839
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
40.411144,-3.7042475,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.42901,-3.6248608,115000,2,1,55,6,1,0,1,0,0,1,0,11.652687407345388,4.007333185232471
40.393394,-3.6565673,185000,2,1,69,0,1,0,0,0,0,0,0,12.128111104060462,4.23410650459726
40.417118,-3.6747315,800000,3,2,120,0,1,1,0,0,0,0,0,13.592367006650065,4.787491742782046
40.406513,-3.7019124,149000,1,1,57,0,0,0,0,0,0,0,0,11.911701584927597,4.04305126783455
40.424587,-3.699392,179500,1,1,37,0,0,0,0,0,0,0,0,12.097930486910471,3.6109179126442243
40.388348,-3.6913443,585000,4,2,148,8,1,0,0,0,1,1,0,13.279367126213993,4.997212273764115
40.518723,-3.7765486,231000,2,1,66,0,1,0,1,0,0,0,0,12.35017298950393,4.189654742026425
40.47742,-3.7129996,212000,2,1,53,0,1,0,0,0,0,1,0,12.26434155365415,3.970291913552122
40.436337,-3.686432,1290000,7,7,145,0,1,1,1,0,0,0,0,14.070152776337855,4.976733742420574
40.428036,-3.6751869,399900,2,1,65,10,1,0,0,0,0,0,0,12.89896979483491,4.174387269895637
40.425182,-3.7061105,658000,2,2,128,9,1,1,0,0,0,0,0,13.396960210307455,4.852030263919617
40.37554,-3.7440164,115000,2,1,63,8,1,0,0,0,0,0,0,11.652687407345388,4.143134726391533
40.382534,-3.7727528,164500,2,1,60,7,1,0,0,0,0,0,0,12.010665849187564,4.0943445622221
40.404716,-3.7315295,174900,3,2,73,0,0,1,1,0,0,1,0,12.071969661006694,4.290459441148391
40.472767,-3.577098,196500,0,1,38,7,1,0,1,0,0,1,1,12.188417710291453,3.6375861597263857
40.379955,-3.7309446,129900,2,1,63,6,0,0,1,0,0,0,0,11.77452020265869,4.143134726391533
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.41005,-3.6113532,123000,3,1,64,0,0,0,1,0,1,0,0,11.719939634354555,4.1588830833596715
40.421806,-3.6867502,3850000,4,4,269,6,1,0,0,0,0,0,0,15.163583706263967,5.594711379601839
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
40.411144,-3.7042475,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.42901,-3.6248608,115000,2,1,55,6,1,0,1,0,0,1,0,11.652687407345388,4.007333185232471
40.393394,-3.6565673,185000,2,1,69,0,1,0,0,0,0,0,0,12.128111104060462,4.23410650459726
40.417118,-3.6747315,800000,3,2,120,0,1,1,0,0,0,0,0,13.592367006650065,4.787491742782046
40.406513,-3.7019124,149000,1,1,57,0,0,0,0,0,0,0,0,11.911701584927597,4.04305126783455
40.424587,-3.699392,179500,1,1,37,0,0,0,0,0,0,0,0,12.097930486910471,3.6109179126442243
40.388348,-3.6913443,585000,4,2,148,8,1,0,0,0,1,1,0,13.279367126213993,4.997212273764115
40.518723,-3.7765486,231000,2,1,66,0,1,0,1,0,0,0,0,12.35017298950393,4.189654742026425
40.47742,-3.7129996,212000,2,1,53,0,1,0,0,0,0,1,0,12.26434155365415,3.970291913552122
40.436337,-3.686432,1290000,7,7,145,0,1,1,1,0,0,0,0,14.070152776337855,4.976733742420574
40.428036,-3.6751869,399900,2,1,65,10,1,0,0,0,0,0,0,12.89896979483491,4.174387269895637
40.425182,-3.7061105,658000,2,2,128,9,1,1,0,0,0,0,0,13.396960210307455,4.852030263919617
40.37554,-3.7440164,115000,2,1,63,8,1,0,0,0,0,0,0,11.652687407345388,4.143134726391533
40.382534,-3.7727528,164500,2,1,60,7,1,0,0,0,0,0,0,12.010665849187564,4.0943445622221
40.404716,-3.7315295,174900,3,2,73,0,0,1,1,0,0,1,0,12.071969661006694,4.290459441148391
40.472767,-3.577098,196500,0,1,38,7,1,0,1,0,0,1,1,12.188417710291453,3.6375861597263857
40.379955,-3.7309446,129900,2,1,63,6,0,0,1,0,0,0,0,11.77452020265869,4.143134726391533
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.41005,-3.6113532,123000,3,1,64,0,0,0,1,0,1,0,0,11.719939634354555,4.1588830833596715
40.421806,-3.6867502,3850000,4,4,269,6,1,0,0,0,0,0,0,15.163583706263967,5.594711379601839
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
40.411144,-3.7042475,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.42901,-3.6248608,115000,2,1,55,6,1,0,1,0,0,1,0,11.652687407345388,4.007333185232471
40.393394,-3.6565673,185000,2,1,69,0,1,0,0,0,0,0,0,12.128111104060462,4.23410650459726
40.417118,-3.6747315,800000,3,2,120,0,1,1,0,0,0,0,0,13.592367006650065,4.787491742782046
40.406513,-3.7019124,149000,1,1,57,0,0,0,0,0,0,0,0,11.911701584927597,4.04305126783455
40.424587,-3.699392,179500,1,1,37,0,0,0,0,0,0,0,0,12.097930486910471,3.6109179126442243
40.388348,-3.6913443,585000,4,2,148,8,1,0,0,0,1,1,0,13.279367126213993,4.997212273764115
40.518723,-3.7765486,231000,2,1,66,0,1,0,1,0,0,0,0,12.35017298950393,4.189654742026425
40.47742,-3.7129996,212000,2,1,53,0,1,0,0,0,0,1,0,12.26434155365415,3.970291913552122
40.436337,-3.686432,1290000,7,7,145,0,1,1,1,0,0,0,0,14.070152776337855,4.976733742420574
40.428036,-3.6751869,399900,2,1,65,10,1,0,0,0,0,0,0,12.89896979483491,4.174387269895637
40.425182,-3.7061105,658000,2,2,128,9,1,1,0,0,0,0,0,13.396960210307455,4.852030263919617
40.37554,-3.7440164,115000,2,1,63,8,1,0,0,0,0,0,0,11.652687407345388,4.143134726391533
40.382534,-3.7727528,164500,2,1,60,7,1,0,0,0,0,0,0,12.010665849187564,4.0943445622221
40.404716,-3.7315295,174900,3,2,73,0,0,1,1,0,0,1,0,12.071969661006694,4.290459441148391
40.472767,-3.577098,196500,0,1,38,7,1,0,1,0,0,1,1,12.188417710291453,3.6375861597263857
40.379955,-3.7309446,129900,2,1,63,6,0,0,1,0,0,0,0,11.77452020265869,4.143134726391533
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.41005,-3.6113532,123000,3,1,64,0,0,0,1,0,1,0,0,11.719939634354555,4.1588830833596715
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
40.411144,-3.7042475,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.42901,-3.6248608,115000,2,1,55,6,1,0,1,0,0,1,0,11.652687407345388,4.007333185232471
40.393394,-3.6565673,185000,2,1,69,0,1,0,0,0,0,0,0,12.128111104060462,4.23410650459726
40.417118,-3.6747315,800000,3,2,120,0,1,1,0,0,0,0,0,13.592367006650065,4.787491742782046
40.406513,-3.7019124,149000,1,1,57,0,0,0,0,0,0,0,0,11.911701584927597,4.04305126783455
40.424587,-3.699392,179500,1,1,37,0,0,0,0,0,0,0,0,12.097930486910471,3.6109179126442243
40.388348,-3.6913443,585000,4,2,148,8,1,0,0,0,1,1,0,13.279367126213993,4.997212273764115
40.518723,-3.7765486,231000,2,1,66,0,1,0,1,0,0,0,0,12.35017298950393,4.189654742026425
40.47742,-3.7129996,212000,2,1,53,0,1,0,0,0,0,1,0,12.26434155365415,3.970291913552122
40.436337,-3.686432,1290000,7,7,145,0,1,1,1,0,0,0,0,14.070152776337855,4.976733742420574
40.428036,-3.6751869,399900,2,1,65,10,1,0,0,0,0,0,0,12.89896979483491,4.174387269895637
40.425182,-3.7061105,658000,2,2,128,9,1,1,0,0,0,0,0,13.396960210307455,4.852030263919617
40.37554,-3.7440164,115000,2,1,63,8,1,0,0,0,0,0,0,11.652687407345388,4.143134726391533
40.382534,-3.7727528,164500,2,1,60,7,1,0,0,0,0,0,0,12.010665849187564,4.0943445622221
40.404716,-3.7315295,174900,3,2,73,0,0,1,1,0,0,1,0,12.071969661006694,4.290459441148391
40.472767,-3.577098,196500,0,1,38,7,1,0,1,0,0,1,1,12.188417710291453,3.6375861597263857
40.379955,-3.7309446,129900,2,1,63,6,0,0,1,0,0,0,0,11.77452020265869,4.143134726391533
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.41005,-3.6113532,123000,3,1,64,0,0,0,1,0,1,0,0,11.719939634354555,4.1588830833596715
40.433174,-3.675124,1100000,5,2,186,7,1,0,0,0,0,0,0,13.9108207377686,5.225746673713202
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
40.411144,-3.7042475,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.42901,-3.6248608,115000,2,1,55,6,1,0,1,0,0,1,0,11.652687407345388,4.007333185232471
40.393394,-3.6565673,185000,2,1,69,0,1,0,0,0,0,0,0,12.128111104060462,4.23410650459726
40.417118,-3.6747315,800000,3,2,120,0,1,1,0,0,0,0,0,13.592367006650065,4.787491742782046
40.406513,-3.7019124,149000,1,1,57,0,0,0,0,0,0,0,0,11.911701584927597,4.04305126783455
40.424587,-3.699392,179500,1,1,37,0,0,0,0,0,0,0,0,12.097930486910471,3.6109179126442243
40.388348,-3.6913443,585000,4,2,148,8,1,0,0,0,1,1,0,13.279367126213993,4.997212273764115
40.518723,-3.7765486,231000,2,1,66,0,1,0,1,0,0,0,0,12.35017298950393,4.189654742026425
40.47742,-3.7129996,212000,2,1,53,0,1,0,0,0,0,1,0,12.26434155365415,3.970291913552122
40.436337,-3.686432,1290000,7,7,145,0,1,1,1,0,0,0,0,14.070152776337855,4.976733742420574
40.428036,-3.6751869,399900,2,1,65,10,1,0,0,0,0,0,0,12.89896979483491,4.174387269895637
40.425182,-3.7061105,658000,2,2,128,9,1,1,0,0,0,0,0,13.396960210307455,4.852030263919617
40.37554,-3.7440164,115000,2,1,63,8,1,0,0,0,0,0,0,11.652687407345388,4.143134726391533
40.382534,-3.7727528,164500,2,1,60,7,1,0,0,0,0,0,0,12.010665849187564,4.0943445622221
40.404716,-3.7315295,174900,3,2,73,0,0,1,1,0,0,1,0,12.071969661006694,4.290459441148391
40.472767,-3.577098,196500,0,1,38,7,1,0,1,0,0,1,1,12.188417710291453,3.6375861597263857
40.379955,-3.7309446,129900,2,1,63,6,0,0,1,0,0,0,0,11.77452020265869,4.143134726391533
40.515965,-3.6714652,195000,1,1,55,5,1,1,0,0,0,0,0,12.180754837545884,4.007333185232471
40.41005,-3.6113532,123000,3,1,64,0,0,0,1,0,1,0,0,11.719939634354555,4.1588830833596715
40.433174,-3.675124,1100000,5,2,186,7,1,0,0,0,0,0,0,13.9108207377686,5.225746673713202
40.421806,-3.6867502,3850000,4,4,269,6,1,0,0,0,0,0,0,15.163583706263967,5.594711379601839
40.411278,-3.7040834,459000,3,1,102,7,0,0,1,0,1,0,0,13.036805489042683,4.624972813284271
40.375137,-3.6180344,118000,2,1,61,8,0,1,0,0,0,0,0,11.678439903447801,4.110873864173311
40.442024,-3.7027528,280250,1,1,46,3,0,0,0,0,0,0,0,12.543437340934407,3.828641396489095
40.39245,-3.6639674,205770,3,2,98,3,0,0,0,0,0,0,0,12.234514319161477,4.584967478670572
40.413307,-3.6996663,390000,2,2,105,3,1,0,0,0,0,0,0,12.873902018105829,4.653960350157523
40.411644,-3.6980927,509000,2,2,112,6,1,1,0,0,1,0,0,13.14020329553266,4.718498871295094
40.35714,-3.6948557,137000,2,1,60,7,1,1,0,0,0,0,0,11.827736204810263,4.0943445622221
40.38484,-3.7096956,135000,3,1,60,3,0,0,0,0,0,0,0,11.813030057420567,4.0943445622221
40.469723,-3.6677148,298000,2,1,66,3,1,1,1,0,0,0,0,12.604848765487542,4.189654742026425
40.40731,-3.698003,105000,2,1,21,7,0,0,0,0,0,0,0,11.56171562913966,3.044522437723423
